,text,target
7562,"I play Expert on Guitar Hero and i have a ps3.....  BUT im gona go play my real guitar, play Wolf and Man by metallica ",0
7563,@crispyteriyaki it's a date then! ,1
7564,@klintoe forced?? You were all dressed up and had spend all day listning toTommy Seebach ,1
7565,writing bookmarklets. so much fun ,1
7566,@chicodebarge Looking forward to seeing you at the Fillmore in SF in July!!!  ,1
7567,"@mimicariad happy birthday even though it's no longer your birthday where you are. whatever, happs anyway! ",1
7568,@ch8en2 yupp! im adding friends now ,1
7569,@jshepp831 Ms Hill ,1
7570,China drafts laws to protect animals http://tinyurl.com/nvx98b  This makes me happy ,1
7571,Two concerts this week! Lady Sov was off the chain! Entice was CRAZY awesome. Pics on myspace soon. Check out entice  http://tiny.cc/etb,1
7572,sooo hungry! YAY for the week off  this weather better sort itself out!,1
7573,@malcolli who doesn't love fuzzy crits? ,0
7574,@trvsbrkr you see travis you are such a good dad! ,1
7575,@aish_star wait and watch... I will disclose after 10 days ,1
7576,Okay. I have to go now. Ill try tweeting about this later. ,0
7577,"says, happy birthday to el hihihi ",1
7578,@stillmatic1 i will just like u fixed my ltop  luv u TOO- that was for @every1lovesivy tee hee,1
7579,"@debsuvra Well, I'm no doctor, so I'll go with you on that one ",1
7580,"@harrietrobson yeah, they have their own postcode! still, his eyes are nice ",1
7581,@ Work right now! Need a break to get my album! ,0
7582,"Moraan, one of the founders of the-hub world is in the house. welcome to send her flowers  http://tinyurl.com/.. http://tinyurl.com/r92c68",1
7583,"Okay, I'm going to make some pancakes now, yum ",1
7584,Going back to Livermore. Mission to today=not successful at all! But this guy did help me pick out a cute birthday card for my dad. ,0
7585,@Lady_Luck0315 s0 u kno my day sucked yesterday but den around 2am it got better..i think i found a guy version of me lol ,1
7586,Juz listened to the final 1youth 1msia song.sounds gd!gd work everyone ,0
7587,Found a new cool fail site! Epicfail  yay,1
7588,"@pinaldave oh well, worth a shot huh? Thanks ",1
7589,@lisabeaney congratulations - lisa - they are one lucky couple ,1
7590,Loved the MTV movie awards ,1
7591,"So I'm totally LAGGING, but thank you so much to everyone that wished me a happy birthday! &lt;3 One more day &amp; I'm back in NY! ",1
7592,"Another Day, Another Smile ",0
7593,@Makenzesgranna What did you do?  Who's grouchy?  ,0
7594,My daddy is being silly! ,0
7595,"After looking thru what happened today, there's something that actually made me a lil' happy... I thank you for that ",1
7596,"@Sweet_Libertine um, glad you enjoyed it... ",1
7597,@ElPrince2070 yep I do ,1
7598,"@shyekiera LOL, I didn't have to curse him out. He fixed my food and I'm happy now ",0
7599,"@mozellamusic You actually made me cry the other day...Ive always liked that song, but it wasn't until recently that i identified with it ",0
7600,i love this winter time  jjust one of the colest things ever :' ),1
7601,"@tobiashuber I'll be home beforehand so drop by and pick me up if its on the way, as I have no idea where we're the place we're going is ",1
7602,Looking forward to Sunday b/c the weather should be warm and sunny ,0
7603,@alanariley going very well thanks   I'm with hometown buds tonight on the south shore..hope u r well!,1
7604,chris sucks donkey balls  (lets see how long it takes for him to see this and text angrily  haha),1
7605,@Emilyanne1437 omg me too and its been a while since I've had one!! I won't I will go online later ans give you all the deets ,0
7606,@roulla 90 mins to go ,0
7607,i believe in the miracle of friendship and love ,1
7608,Brain has shut down for the day. Sleep time. Back to work tomorrow. Got alot done today. ,0
7609,GOODNYTE TWITTZ....OFF 2 LALA LAND SOON....NICK @ NYTE IN DA MEAN TIME ,0
7610,@sherigaynor We were in a craft supply store today and I picked up your book. &quot;Hey! I know her! I follow her on Twitter!&quot;  Always fun!!,1
7611,@NikkiKBabyy didnt pay my bill hahah i got more important shit to pay first like my truck!! ugghhh i wish money grew on trees  i wanna tan,0
7612,@douwea Are you sure? Look again! ,1
7613,"Saw mewithoutYou tonight  amazing show, the dear hunter too.",1
7614,"just home after an AMazing long weekend in Baltimore! Beautiful surroundings..bit of work, bit of beer, bit of fishin, lots of sun ",1
7615,I love the Logo Channel. There needs to be more orbitz commercials (on all channels) w/two guys walking down the beach hand-in-hand ,1
7616,"@Pollienoodle: I have a crappy meeting about year abroady-ness at 11. but then back, lunch and rooftop fun times! oh and GOOD LUCK!!! ",1
7617,at the dyersss watched jonass  incredible,1
7618,tried to change my picture but now i have none dasuihda but twitter's fixing the bug so yay ,0
7619,@unahealyfan I was watching earlier but not now  x thanks hahah lol x,1
7620,is off for a day of scrapbooking with the girls. ,1
7621,@RobinPiggott the truth is we are showing you how to play but we're letting you believe it is the other way around ,1
7622,@Kamper It's the smallest rodent on the earth - pygmy jerboa. Kind of hybrid of a bird and mouse ,1
7623,Just got done with lunch with my mom  I love her so much.,1
7624,Having a GREAT weekend - hope you all are too!  Don't forget to checkout all the new profiles on www140love.com ,1
7625,Just made Green Tea Shaving Soap with @stash green tea  Going to be soothing for anyone with reddish skin. Coming soon to my Etsy shop!,1
7626,@FionaKyle Would that be working on the Balcony in the sun ,1
7627,@BobSkinstad I see you finally got Gravity right ,1
7628,@DocFusion  no ice cream done by my father,0
7629,just finished my friends bday card. whats the most creative thing u guys make?? I LOVE JALAPENOS! (spelling)  follow meee doodys!,1
7630,@Makenzesgranna @IdaZL @laughterandjoy @PeachyPictures @Mamizuno @OutdoorBusiness @scarletmandy @AllyCupcake follow me! ,1
7631,@emcollns hey!! what happened to fiber1?? ,1
7632,@JessicaLynnWHOA good well don't  heh,1
7633,@tisonfire because it's good music. Thats why. This is the sound of poker flat. ,1
7634,Pogo is back up and running ,1
7635,feeling very accomplished  next weekend FARM yay maybe wit Jimmybob  ,1
7636,8 Days to Shamballah...www.shamballahla.com. promo code JTRAIN227. Less than 50 discount tix still available.  Get 'em NOW!!!,1
7637,@Wossy glad your daughter's feeling better ,1
7638,"Updated the blog with Business VoIP Misconception #1: http://www.paciicswell.com/blog, from the beach ",1
7639,"Sharon, I'm generally a poster.  Ha, that sounds funny.  Everyone, just email me with questions.  My blackberry would be lonely.  ",1
7640,@Bob_do And I recommened You shut the hell up ,1
7641,u also @saifulbashrie ! *hugsies* take care ,1
7642,@BrownTowers - Derren Brown #Enigma London. with Derren Brown being in it its bound to be absolutely amazing ,1
7643,"Photo: Sugar pops and Bubblegum, You�ll never guess What I�ve just done  lol http://tumblr.com/xz11symdf",1
7644,@TeamCyrus i'm talking to you ,1
7645,BGT......Stavros Flatley.......sheer brilliance! Love 'em! ,1
7646,who said i can't wear my converse with my dress? ,0
7647,No worries!~ @TheRealNobody  Thank You too!~ You have a friend called @DJSMOKKE I have a friend in Sydney called @djmookie  Cool Huh~! ,1
7648,"@sebastianbach I won't ask about the lycra shorts again, promise ",0
7649,Canooing? ,1
7650,@dougiemcfly has tom infected u? hope u get better for gig tomorrow here in rio de janeiro  good luck man! xx,1
7651,"@jazzyattitude Ugggggh... I hate that shit too! Awwww, I'm sorry mama! Lol (I'm not laughing) ",0
7652,Yay finally starting to feel better!!!! ,1
7653,@TahiraBellot what's going on...how you been...I swear you need a reality show...MTV &quot;this is your next big hit since the Hills&quot; ,1
7654,"Thoroughly enjoying being in Wisconsin! Holding my grandbabies, watching the toddlers play, and having dinner with friends ",1
7655,@PrincessSuperC Hey C Its Silvester. Follow Me. ,1
7656,home from a long day with bestie  watch SHUTTER. sooo scary,1
7657,@sengels2 You should have another tab with just your @ replies in it. ,1
7658,Deh pon de road ,1
7659,check it out    http://www.hadelproductions.com/junker2.jpg,1
7660,"@tinybites  good luck. It's been a year since we've moved in, and we are *just* settled in.",1
7661,"@ChrisItIs I'm sorry the fountain raped you, I bet you feel so violated  When are we going to Bahama's again?",0
7662,@jacobm Soon. Still trying to craft them so they work as short videos and blog posts. ,0
7663,"@monolithfest So, I got my tix at 9:17am MST. Even EARLIER than 10:00am. Was that supposed to happen?  PSYCHED!",1
7664,@GlamorousSlim always a good idea doing a spur of the moment thing that lasts forever ) was there tequila involved? ,1
7665,"@katie4taylor They are, but they love it! Band camp sounds fun. ",1
7666,"business+pleasure, I just love it ",1
7667,This time tomorrow I'll be on a plane!!! ,1
7668,@theDebbyRyan yes i do ,1
7669,@funkyurbanchick  I give up.,0
7670,"@frugaldougal Awwww, Hope that your Mum's cold will get much better!!!! ",1
7671,"Catchy, irritating, fun, bouncy, little big planet, in your head for the rest of the day  @Hellofabean@ToniL... ♫ http://blip.fm/~7jhzp",1
7672,"For the record, I love spanish people! ",1
7673,helllo twittterrrrr ,1
7674,I'm listening great music ,1
7675,@Doc_Remy Good morning Remy!! ,1
7676,Saw the movie Hangover last night it was great!! So funny!! Go see it if you can!! ,1
7677,"Just woke up, I had some wire ol' dreams :s not sure which were real and which weren't lol ah well, time for the OC ",1
7678,@BAYBAY031284 aww. Thanx ,0
7679,"@thekatelynnshow Yeah well apply there around August, I'll hook you up. ",1
7680,is on my way to church ,1
7681,"@ShelleyHendrix of course, I didn't forget!!  And feel free to tell your famous friends at dinner about your fab photographer! ",1
7682,@Prolific9 good to see you on here!  stoked for another great night put on by you guys!,1
7683,pics from may 2 just uploaded to kalinawan multiply! check them out at http://kalinawan.multiply.com ,1
7684,"@paulwallbaby paul, at least you are going to be home soon man ",1
7685,@uppercanuck ha-ha! don't blame @Sugarwilla it's really just me making you want to hurl. and the rum from last night but .... ,0
7686,@nighttime_lies OR. you can come to ontario and then they'll exist for you.  i feel this plan is the best.,1
7687,@nationwideclass I'm still LMAO too!  Wouldn't it be funny though if I represented LOL! ,1
7688,@Broadus  agree!,1
7689,"@CormacOfFleetSt Haha fail @ you dropping the phone on your face, silly. ",1
7690,Its a beautiful day! Gonna finish the Sourvein poster and get some stuff done in my workshop ,1
7691,chores for ticket money = fair trade ,1
7692,@Aluciel  Hello Karen! Long time no see....how are you? Getting ready to sleep? ,1
7693,@ferlishious This should be a better clue. This person does a pretty good cover I guess that's why they call it the Blues on SS. ,1
7694,@Butterflygurl07 it's now moved to june16! yay! haha. how 'bout csb? you still have classes? ,1
7695,"@MunnyMan Nah, it's the exports, not the chavs. ",1
7696,im tryin to work twitter ,1
7697,"can't watch angels and demons.. ad star trek.. i'm babysitting.. more like, sibbling sitting. ",1
7698,Happy Sundayyyyy  http://plurk.com/p/z3d71,1
7699,"Last night, when I finally unlocked a new badge on @foursquare, the appeal of the app instantly became crystal clear. ",1
7700,@helloleticia CONGRATULATIONS!! We are so excited for you! ,1
7701,"@nickgerig @millsustwo nice seeing you again nick, working on the first edition of  ustwo tv as we speak ",1
7702,Oh my God I made it!  http://twitpic.com/6qnqp,1
7703,@pradnyaranaware then vote for me ,1
7704,"@rehmxo oui oui  and i saw you, and i said to bec 'hey thats rhem' and shes like 'coz i know who she is...?' where to do you train to?",0
7705,Rise and shinnneeee  *stretches it's bootiful day!,1
7706,@FlorenceKincaid he was...he said it.look on aftermath's site... ,1
7707,"Still working on my exam, boring. Listening to music, btw I'm the only girl in the room.. Boys are loud!! My 300th tweet people!! ",0
7708,"Man, this big pimpin is really knockin in the club right now...thts a real song, when it has timelessness ",0
7709,Hey guys  Yes! Now I have twitter! I hope you follow me!,1
7710,@edwintcg OMG... do u know its like FREEEEZING then edwin!?! even i try to stick to KL during aussie winter. congrats n hv fun tho!! ,0
7711,is taking a break from my work and at a birthday party for my mum and mia ,1
7712,@beansprout22 great song! ,1
7713,Eating Mexican rice and drinking koolaid. So good. About to watch the notebook ,1
7714,my xbox is finally at home!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!                ,1
7715,@ratatatnatkat i can save you now ,1
7716,"@Monica2112 Lol you're fine, don't worry ",1
7717,Oh and shouts to @Ay_Be_Baby @arabmula @angee310 for holdin it down w/ me last night. Yall rawk ,0
